site_code,site_name,site_type,site_type_name,start_date,end_date,config_id,rkm,rkm_total,geometry,sthd_DPS,sthd_MPG,sthd_POP_NAME,sthd_TRT_POPID,sthd_GSI_Group
PRA,Bottom side channel near ENFH,INT,Instream Remote Detection System,2015-07-11T00:00:00Z,2016-12-16T12:00:00Z,100,778.011,789,"c(-120.32204, 47.697967)",NA,NA,NA,NA,NA
PRA,Hancock Springs Lower,INT,Instream Remote Detection System,2013-04-17T00:00:00Z,2016-01-06T13:32:00Z,100,843.097.001,941,"c(-120.324021, 48.531648)",NA,NA,NA,NA,NA
PRA,Hancock Springs Lower,INT,Instream Remote Detection System,2013-04-17T00:00:00Z,2016-01-06T13:32:00Z,100,843.097.001,941,"c(-120.324021, 48.531648)",NA,NA,NA,NA,NA
PRA,Hancock Springs Middle,INT,Instream Remote Detection System,2013-04-17T00:00:00Z,2016-01-04T08:26:00Z,100,843.097.001,941,"c(-120.3308, 48.533953)",NA,NA,NA,NA,NA
PRA,Hancock Springs Middle,INT,Instream Remote Detection System,2013-04-17T00:00:00Z,2016-01-04T08:26:00Z,100,843.097.001,941,"c(-120.3308, 48.533953)",NA,NA,NA,NA,NA
WWB,Touchet River at Harvey Shaw,INT,Instream Remote Detection System,2015-09-01T00:00:00Z,2020-10-20T00:00:00Z,100,509.035.050,594,"c(-118.488939, 46.287439)",NA,NA,NA,NA,NA
WWB,Touchet River at Harvey Shaw,INT,Instream Remote Detection System,2015-09-01T00:00:00Z,2020-10-20T00:00:00Z,100,509.035.050,594,"c(-118.488939, 46.287439)",NA,NA,NA,NA,NA
WWB,Touchet River at Harvey Shaw,INT,Instream Remote Detection System,2015-09-01T00:00:00Z,2020-10-20T00:00:00Z,100,509.035.050,594,"c(-118.488939, 46.287439)",NA,NA,NA,NA,NA
WWB,Touchet River at Harvey Shaw,INT,Instream Remote Detection System,2015-09-01T00:00:00Z,2020-10-20T00:00:00Z,100,509.035.050,594,"c(-118.488939, 46.287439)",NA,NA,NA,NA,NA
WWB,Touchet River at Harvey Shaw,INT,Instream Remote Detection System,2015-09-01T00:00:00Z,2020-10-20T00:00:00Z,100,509.035.050,594,"c(-118.488939, 46.287439)",NA,NA,NA,NA,NA
WWB,Touchet River at Harvey Shaw,INT,Instream Remote Detection System,2015-09-01T00:00:00Z,2020-10-20T00:00:00Z,100,509.035.050,594,"c(-118.488939, 46.287439)",NA,NA,NA,NA,NA
WWB,Touchet River at Harvey Shaw,INT,Instream Remote Detection System,2015-09-01T00:00:00Z,2020-10-20T00:00:00Z,100,509.035.050,594,"c(-118.488939, 46.287439)",NA,NA,NA,NA,NA
WWB,Touchet River at Harvey Shaw,INT,Instream Remote Detection System,2015-09-01T00:00:00Z,2020-10-20T00:00:00Z,100,509.035.050,594,"c(-118.488939, 46.287439)",NA,NA,NA,NA,NA
WWB,Touchet River at Harvey Shaw,INT,Instream Remote Detection System,2015-09-01T00:00:00Z,2020-10-20T00:00:00Z,100,509.035.050,594,"c(-118.488939, 46.287439)",NA,NA,NA,NA,NA
WWB,Touchet River at Harvey Shaw,INT,Instream Remote Detection System,2020-10-20T00:00:00Z,NA,110,509.035.050,594,"c(-118.488939, 46.287439)",NA,NA,NA,NA,NA
WWB,Touchet River at Harvey Shaw,INT,Instream Remote Detection System,2020-10-20T00:00:00Z,NA,110,509.035.050,594,"c(-118.488939, 46.287439)",NA,NA,NA,NA,NA
WWB,Touchet River at Harvey Shaw,INT,Instream Remote Detection System,2020-10-20T00:00:00Z,NA,110,509.035.050,594,"c(-118.488939, 46.287439)",NA,NA,NA,NA,NA
WWB,Touchet River at Harvey Shaw,INT,Instream Remote Detection System,2020-10-20T00:00:00Z,NA,110,509.035.050,594,"c(-118.488939, 46.287439)",NA,NA,NA,NA,NA
WWB,Touchet River at Harvey Shaw,INT,Instream Remote Detection System,2020-10-20T00:00:00Z,NA,110,509.035.050,594,"c(-118.488939, 46.287439)",NA,NA,NA,NA,NA
WWB,Touchet River at Harvey Shaw,INT,Instream Remote Detection System,2020-10-20T00:00:00Z,NA,110,509.035.050,594,"c(-118.488939, 46.287439)",NA,NA,NA,NA,NA
WWB,Touchet River at Harvey Shaw,INT,Instream Remote Detection System,2020-10-20T00:00:00Z,NA,110,509.035.050,594,"c(-118.488939, 46.287439)",NA,NA,NA,NA,NA
PRA,Hancock Springs Upper,INT,Instream Remote Detection System,2013-04-17T00:00:00Z,2016-01-06T15:27:00Z,100,843.097.001,941,"c(-120.333895, 48.534604)",NA,NA,NA,NA,NA
PRA,Hancock Springs Upper,INT,Instream Remote Detection System,2013-04-17T00:00:00Z,2016-01-06T15:27:00Z,100,843.097.001,941,"c(-120.333895, 48.534604)",NA,NA,NA,NA,NA
PRA,Lower Icicle Instream Array,INT,Instream Remote Detection System,2011-09-08T13:07:00Z,2014-10-15T11:00:00Z,100,754.041.000,795,"c(-120.662589, 47.578648)",NA,NA,NA,NA,NA
PRA,Lower Icicle Instream Array,INT,Instream Remote Detection System,2011-09-08T13:07:00Z,2014-10-15T11:00:00Z,100,754.041.000,795,"c(-120.662589, 47.578648)",NA,NA,NA,NA,NA
PRA,Lower Icicle Instream Array,INT,Instream Remote Detection System,2011-09-08T13:07:00Z,2014-10-15T11:00:00Z,100,754.041.000,795,"c(-120.662589, 47.578648)",NA,NA,NA,NA,NA
PRA,Lower Icicle Instream Array,INT,Instream Remote Detection System,2011-09-08T13:07:00Z,2014-10-15T11:00:00Z,100,754.041.000,795,"c(-120.662589, 47.578648)",NA,NA,NA,NA,NA
PRA,Lower Icicle Instream Array,INT,Instream Remote Detection System,2011-09-08T13:07:00Z,2014-10-15T11:00:00Z,100,754.041.000,795,"c(-120.662589, 47.578648)",NA,NA,NA,NA,NA
PRA,Lower Icicle Instream Array,INT,Instream Remote Detection System,2011-09-08T13:07:00Z,2014-10-15T11:00:00Z,100,754.041.000,795,"c(-120.662589, 47.578648)",NA,NA,NA,NA,NA
PRA,Lower Icicle Instream Array,INT,Instream Remote Detection System,2014-10-15T11:00:00Z,NA,110,754.041.000,795,"c(-120.662589, 47.578648)",NA,NA,NA,NA,NA
PRA,Lower Icicle Instream Array,INT,Instream Remote Detection System,2014-10-15T11:00:00Z,NA,110,754.041.000,795,"c(-120.662589, 47.578648)",NA,NA,NA,NA,NA
PRA,Lower Icicle Instream Array,INT,Instream Remote Detection System,2014-10-15T11:00:00Z,NA,110,754.041.000,795,"c(-120.662589, 47.578648)",NA,NA,NA,NA,NA
PRA,Lower Icicle Instream Array,INT,Instream Remote Detection System,2014-10-15T11:00:00Z,NA,110,754.041.000,795,"c(-120.662589, 47.578648)",NA,NA,NA,NA,NA
PRA,Lower Icicle Instream Array,INT,Instream Remote Detection System,2014-10-15T11:00:00Z,NA,110,754.041.000,795,"c(-120.662589, 47.578648)",NA,NA,NA,NA,NA
PRA,Lower Icicle Instream Array,INT,Instream Remote Detection System,2014-10-15T11:00:00Z,NA,110,754.041.000,795,"c(-120.662589, 47.578648)",NA,NA,NA,NA,NA
PRA,Lower Icicle Instream Array,INT,Instream Remote Detection System,2014-10-15T11:00:00Z,NA,110,754.041.000,795,"c(-120.662589, 47.578648)",NA,NA,NA,NA,NA
PRA,Lower Icicle Instream Array,INT,Instream Remote Detection System,2014-10-15T11:00:00Z,NA,110,754.041.000,795,"c(-120.662589, 47.578648)",NA,NA,NA,NA,NA
PRA,Lower Icicle Instream Array,INT,Instream Remote Detection System,2014-10-15T11:00:00Z,NA,110,754.041.000,795,"c(-120.662589, 47.578648)",NA,NA,NA,NA,NA
PRA,Lower Icicle Instream Array,INT,Instream Remote Detection System,2014-10-15T11:00:00Z,NA,110,754.041.000,795,"c(-120.662589, 47.578648)",NA,NA,NA,NA,NA
PRA,Lower Icicle Instream Array,INT,Instream Remote Detection System,2014-10-15T11:00:00Z,NA,110,754.041.000,795,"c(-120.662589, 47.578648)",NA,NA,NA,NA,NA
PRA,Lower Icicle Instream Array,INT,Instream Remote Detection System,2014-10-15T11:00:00Z,NA,110,754.041.000,795,"c(-120.662589, 47.578648)",NA,NA,NA,NA,NA
PRA,Middle Icicle Instream Array,INT,Instream Remote Detection System,2015-04-01T00:00:00Z,NA,100,754.041.007,802,"c(-120.67971, 47.549657)",NA,NA,NA,NA,NA
PRA,Middle Icicle Instream Array,INT,Instream Remote Detection System,2015-04-01T00:00:00Z,NA,100,754.041.007,802,"c(-120.67971, 47.549657)",NA,NA,NA,NA,NA
PRA,Middle Icicle Instream Array,INT,Instream Remote Detection System,2015-04-01T00:00:00Z,NA,100,754.041.007,802,"c(-120.67971, 47.549657)",NA,NA,NA,NA,NA
PRA,Middle Icicle Instream Array,INT,Instream Remote Detection System,2015-04-01T00:00:00Z,NA,100,754.041.007,802,"c(-120.67971, 47.549657)",NA,NA,NA,NA,NA
PRA,Middle Icicle Instream Array,INT,Instream Remote Detection System,2015-04-01T00:00:00Z,NA,100,754.041.007,802,"c(-120.67971, 47.549657)",NA,NA,NA,NA,NA
PRA,Middle Icicle Instream Array,INT,Instream Remote Detection System,2015-04-01T00:00:00Z,NA,100,754.041.007,802,"c(-120.67971, 47.549657)",NA,NA,NA,NA,NA
PRA,Middle Icicle Instream Array,INT,Instream Remote Detection System,2015-04-01T00:00:00Z,NA,100,754.041.007,802,"c(-120.67971, 47.549657)",NA,NA,NA,NA,NA
PRA,Middle Icicle Instream Array,INT,Instream Remote Detection System,2015-04-01T00:00:00Z,NA,100,754.041.007,802,"c(-120.67971, 47.549657)",NA,NA,NA,NA,NA
PRA,Upper Icicle Instream Array,INT,Instream Remote Detection System,2014-10-14T00:00:00Z,2023-05-03T00:00:00Z,100,754.041.010,805,"c(-120.714954, 47.543481)",NA,NA,NA,NA,NA
PRA,Upper Icicle Instream Array,INT,Instream Remote Detection System,2014-10-14T00:00:00Z,2023-05-03T00:00:00Z,100,754.041.010,805,"c(-120.714954, 47.543481)",NA,NA,NA,NA,NA
PRA,Upper Icicle Instream Array,INT,Instream Remote Detection System,2014-10-14T00:00:00Z,2023-05-03T00:00:00Z,100,754.041.010,805,"c(-120.714954, 47.543481)",NA,NA,NA,NA,NA
PRA,Upper Icicle Instream Array,INT,Instream Remote Detection System,2014-10-14T00:00:00Z,2023-05-03T00:00:00Z,100,754.041.010,805,"c(-120.714954, 47.543481)",NA,NA,NA,NA,NA
PRA,Upper Icicle Instream Array,INT,Instream Remote Detection System,2014-10-14T00:00:00Z,2023-05-03T00:00:00Z,100,754.041.010,805,"c(-120.714954, 47.543481)",NA,NA,NA,NA,NA
PRA,Upper Icicle Instream Array,INT,Instream Remote Detection System,2014-10-14T00:00:00Z,2023-05-03T00:00:00Z,100,754.041.010,805,"c(-120.714954, 47.543481)",NA,NA,NA,NA,NA
PRO,Jack Creek Acc. Pond,INT,Monitored Fish Release,2000-02-18T00:00:00Z,2001-01-22T10:52:12Z,100,539.284.017.009,849,"c(-120.854193, 47.324642)",NA,NA,NA,NA,NA
PRO,Jack Creek Acc. Pond,INT,Monitored Fish Release,2000-02-18T00:00:00Z,2001-01-22T10:52:12Z,100,539.284.017.009,849,"c(-120.854193, 47.324642)",NA,NA,NA,NA,NA
PRO,Jack Creek Acc. Pond,INT,Monitored Fish Release,2000-02-18T00:00:00Z,2001-01-22T10:52:12Z,100,539.284.017.009,849,"c(-120.854193, 47.324642)",NA,NA,NA,NA,NA
PRO,Jack Creek Acc. Pond,INT,Monitored Fish Release,2000-02-18T00:00:00Z,2001-01-22T10:52:12Z,100,539.284.017.009,849,"c(-120.854193, 47.324642)",NA,NA,NA,NA,NA
PRO,Jack Creek Acc. Pond,INT,Monitored Fish Release,2001-01-22T10:52:12Z,NA,110,539.284.017.009,849,"c(-120.854193, 47.324642)",NA,NA,NA,NA,NA
PRO,Jack Creek Acc. Pond,INT,Monitored Fish Release,2001-01-22T10:52:12Z,NA,110,539.284.017.009,849,"c(-120.854193, 47.324642)",NA,NA,NA,NA,NA
PRO,Jack Creek Acc. Pond,INT,Monitored Fish Release,2001-01-22T10:52:12Z,NA,110,539.284.017.009,849,"c(-120.854193, 47.324642)",NA,NA,NA,NA,NA
PRO,Jack Creek Acc. Pond,INT,Monitored Fish Release,2001-01-22T10:52:12Z,NA,110,539.284.017.009,849,"c(-120.854193, 47.324642)",NA,NA,NA,NA,NA
JD1,"John Day River, McDonald Ferry",INT,Instream Remote Detection System,2007-09-01T00:00:00Z,2013-08-16T00:00:00Z,100,351.032,383,"c(-120.410928, 45.59574)",NA,NA,NA,NA,NA
JD1,"John Day River, McDonald Ferry",INT,Instream Remote Detection System,2007-09-01T00:00:00Z,2013-08-16T00:00:00Z,100,351.032,383,"c(-120.410928, 45.59574)",NA,NA,NA,NA,NA
JD1,"John Day River, McDonald Ferry",INT,Instream Remote Detection System,2007-09-01T00:00:00Z,2013-08-16T00:00:00Z,100,351.032,383,"c(-120.410928, 45.59574)",NA,NA,NA,NA,NA
JD1,"John Day River, McDonald Ferry",INT,Instream Remote Detection System,2007-09-01T00:00:00Z,2013-08-16T00:00:00Z,100,351.032,383,"c(-120.410928, 45.59574)",NA,NA,NA,NA,NA
JD1,"John Day River, McDonald Ferry",INT,Instream Remote Detection System,2007-09-01T00:00:00Z,2013-08-16T00:00:00Z,100,351.032,383,"c(-120.410928, 45.59574)",NA,NA,NA,NA,NA
JD1,"John Day River, McDonald Ferry",INT,Instream Remote Detection System,2007-09-01T00:00:00Z,2013-08-16T00:00:00Z,100,351.032,383,"c(-120.410928, 45.59574)",NA,NA,NA,NA,NA
JD1,"John Day River, McDonald Ferry",INT,Instream Remote Detection System,2013-08-16T00:00:00Z,NA,110,351.032,383,"c(-120.410928, 45.59574)",NA,NA,NA,NA,NA
JD1,"John Day River, McDonald Ferry",INT,Instream Remote Detection System,2013-08-16T00:00:00Z,NA,110,351.032,383,"c(-120.410928, 45.59574)",NA,NA,NA,NA,NA
JD1,"John Day River, McDonald Ferry",INT,Instream Remote Detection System,2013-08-16T00:00:00Z,NA,110,351.032,383,"c(-120.410928, 45.59574)",NA,NA,NA,NA,NA
JD1,"John Day River, McDonald Ferry",INT,Instream Remote Detection System,2013-08-16T00:00:00Z,NA,110,351.032,383,"c(-120.410928, 45.59574)",NA,NA,NA,NA,NA
JD1,"John Day River, McDonald Ferry",INT,Instream Remote Detection System,2013-08-16T00:00:00Z,NA,110,351.032,383,"c(-120.410928, 45.59574)",NA,NA,NA,NA,NA
JD1,"John Day River, McDonald Ferry",INT,Instream Remote Detection System,2013-08-16T00:00:00Z,NA,110,351.032,383,"c(-120.410928, 45.59574)",NA,NA,NA,NA,NA
JD1,"John Day River, McDonald Ferry",INT,Instream Remote Detection System,2013-08-16T00:00:00Z,NA,110,351.032,383,"c(-120.410928, 45.59574)",NA,NA,NA,NA,NA
JD1,"John Day River, McDonald Ferry",INT,Instream Remote Detection System,2013-08-16T00:00:00Z,NA,110,351.032,383,"c(-120.410928, 45.59574)",NA,NA,NA,NA,NA
JD1,"John Day River, McDonald Ferry",INT,Instream Remote Detection System,2013-08-16T00:00:00Z,NA,110,351.032,383,"c(-120.410928, 45.59574)",NA,NA,NA,NA,NA
JD1,"John Day River, McDonald Ferry",INT,Instream Remote Detection System,2013-08-16T00:00:00Z,NA,110,351.032,383,"c(-120.410928, 45.59574)",NA,NA,NA,NA,NA
JD1,"John Day River, McDonald Ferry",INT,Instream Remote Detection System,2013-08-16T00:00:00Z,NA,110,351.032,383,"c(-120.410928, 45.59574)",NA,NA,NA,NA,NA
JD1,"John Day River, McDonald Ferry",INT,Instream Remote Detection System,2013-08-16T00:00:00Z,NA,110,351.032,383,"c(-120.410928, 45.59574)",NA,NA,NA,NA,NA
JD1,"Cottonwood Creek, NF John Day",INT,Instream Remote Detection System,2018-09-07T00:00:00Z,NA,100,351.298.025.001,675,"c(-119.41956, 44.811143)",NA,NA,NA,NA,NA
JD1,"Cottonwood Creek, NF John Day",INT,Instream Remote Detection System,2018-09-07T00:00:00Z,NA,100,351.298.025.001,675,"c(-119.41956, 44.811143)",NA,NA,NA,NA,NA
JD1,Upper John Day River Array,INT,Instream Remote Detection System,2015-12-14T00:00:00Z,2016-09-26T00:00:00Z,100,351.347,698,"c(-119.431056, 44.458194)",NA,NA,NA,NA,NA
JD1,Upper John Day River Array,INT,Instream Remote Detection System,2015-12-14T00:00:00Z,2016-09-26T00:00:00Z,100,351.347,698,"c(-119.431056, 44.458194)",NA,NA,NA,NA,NA
JD1,Upper John Day River Array,INT,Instream Remote Detection System,2015-12-14T00:00:00Z,2016-09-26T00:00:00Z,100,351.347,698,"c(-119.431056, 44.458194)",NA,NA,NA,NA,NA
JD1,Upper John Day River Array,INT,Instream Remote Detection System,2015-12-14T00:00:00Z,2016-09-26T00:00:00Z,100,351.347,698,"c(-119.431056, 44.458194)",NA,NA,NA,NA,NA
JD1,Upper John Day River Array,INT,Instream Remote Detection System,2016-09-26T00:00:00Z,2017-07-13T00:00:00Z,110,351.347,698,"c(-119.431056, 44.458194)",NA,NA,NA,NA,NA
JD1,Upper John Day River Array,INT,Instream Remote Detection System,2016-09-26T00:00:00Z,2017-07-13T00:00:00Z,110,351.347,698,"c(-119.431056, 44.458194)",NA,NA,NA,NA,NA
JD1,Upper John Day River Array,INT,Instream Remote Detection System,2016-09-26T00:00:00Z,2017-07-13T00:00:00Z,110,351.347,698,"c(-119.431056, 44.458194)",NA,NA,NA,NA,NA
JD1,Upper John Day River Array,INT,Instream Remote Detection System,2016-09-26T00:00:00Z,2017-07-13T00:00:00Z,110,351.347,698,"c(-119.431056, 44.458194)",NA,NA,NA,NA,NA
JD1,Upper John Day River Array,INT,Instream Remote Detection System,2016-09-26T00:00:00Z,2017-07-13T00:00:00Z,110,351.347,698,"c(-119.431056, 44.458194)",NA,NA,NA,NA,NA
JD1,Upper John Day River Array,INT,Instream Remote Detection System,2017-07-13T00:00:00Z,NA,120,351.347,698,"c(-119.431056, 44.458194)",NA,NA,NA,NA,NA
JD1,Upper John Day River Array,INT,Instream Remote Detection System,2017-07-13T00:00:00Z,NA,120,351.347,698,"c(-119.431056, 44.458194)",NA,NA,NA,NA,NA
JD1,Upper John Day River Array,INT,Instream Remote Detection System,2017-07-13T00:00:00Z,NA,120,351.347,698,"c(-119.431056, 44.458194)",NA,NA,NA,NA,NA
JD1,Upper John Day River Array,INT,Instream Remote Detection System,2017-07-13T00:00:00Z,NA,120,351.347,698,"c(-119.431056, 44.458194)",NA,NA,NA,NA,NA
JD1,Upper John Day River Array,INT,Instream Remote Detection System,2017-07-13T00:00:00Z,NA,120,351.347,698,"c(-119.431056, 44.458194)",NA,NA,NA,NA,NA
JD1,Upper John Day River Array,INT,Instream Remote Detection System,2017-07-13T00:00:00Z,NA,120,351.347,698,"c(-119.431056, 44.458194)",NA,NA,NA,NA,NA
PRA,Johnson Creek,INT,Instream Remote Detection System,2014-03-01T00:00:00Z,2018-12-20T00:00:00Z,100,858.066.001,925,"c(-119.504815, 48.502035)",NA,NA,NA,NA,NA
PRA,Johnson Creek,INT,Instream Remote Detection System,2018-12-20T00:00:00Z,NA,110,858.066.001,925,"c(-119.504815, 48.502035)",NA,NA,NA,NA,NA
WWB,Juvenile Pond Touchet,INT,Instream Remote Detection System,2016-07-12T00:00:00Z,2018-07-03T00:00:00Z,100,509.035.087,631,"c(-117.975088, 46.313717)",NA,NA,NA,NA,NA
WWB,Juvenile Pond Touchet,INT,Instream Remote Detection System,2016-07-12T00:00:00Z,2018-07-03T00:00:00Z,100,509.035.087,631,"c(-117.975088, 46.313717)",NA,NA,NA,NA,NA
WWB,Juvenile Pond Touchet,INT,Instream Remote Detection System,2016-07-12T00:00:00Z,2018-07-03T00:00:00Z,100,509.035.087,631,"c(-117.975088, 46.313717)",NA,NA,NA,NA,NA
WWB,Juvenile Pond Touchet,INT,Instream Remote Detection System,2016-07-12T00:00:00Z,2018-07-03T00:00:00Z,100,509.035.087,631,"c(-117.975088, 46.313717)",NA,NA,NA,NA,NA
WWB,Juvenile Pond Touchet,INT,Instream Remote Detection System,2016-07-12T00:00:00Z,2018-07-03T00:00:00Z,100,509.035.087,631,"c(-117.975088, 46.313717)",NA,NA,NA,NA,NA
WWB,Juvenile Pond Touchet,INT,Instream Remote Detection System,2016-07-12T00:00:00Z,2018-07-03T00:00:00Z,100,509.035.087,631,"c(-117.975088, 46.313717)",NA,NA,NA,NA,NA
WWB,Juvenile Pond Touchet,INT,Instream Remote Detection System,2018-07-03T00:00:00Z,2020-07-14T00:00:00Z,110,509.035.087,631,"c(-117.975088, 46.313717)",NA,NA,NA,NA,NA
WWB,Juvenile Pond Touchet,INT,Instream Remote Detection System,2018-07-03T00:00:00Z,2020-07-14T00:00:00Z,110,509.035.087,631,"c(-117.975088, 46.313717)",NA,NA,NA,NA,NA
WWB,Juvenile Pond Touchet,INT,Instream Remote Detection System,2018-07-03T00:00:00Z,2020-07-14T00:00:00Z,110,509.035.087,631,"c(-117.975088, 46.313717)",NA,NA,NA,NA,NA
WWB,Juvenile Pond Touchet,INT,Instream Remote Detection System,2018-07-03T00:00:00Z,2020-07-14T00:00:00Z,110,509.035.087,631,"c(-117.975088, 46.313717)",NA,NA,NA,NA,NA
WWB,Juvenile Pond Touchet,INT,Instream Remote Detection System,2020-07-14T00:00:00Z,2021-08-02T11:00:00Z,120,509.035.087,631,"c(-117.975088, 46.313717)",NA,NA,NA,NA,NA
WWB,Juvenile Pond Touchet,INT,Instream Remote Detection System,2020-07-14T00:00:00Z,2021-08-02T11:00:00Z,120,509.035.087,631,"c(-117.975088, 46.313717)",NA,NA,NA,NA,NA
WWB,Juvenile Pond Touchet,INT,Instream Remote Detection System,2020-07-14T00:00:00Z,2021-08-02T11:00:00Z,120,509.035.087,631,"c(-117.975088, 46.313717)",NA,NA,NA,NA,NA
WWB,Juvenile Pond Touchet,INT,Instream Remote Detection System,2020-07-14T00:00:00Z,2021-08-02T11:00:00Z,120,509.035.087,631,"c(-117.975088, 46.313717)",NA,NA,NA,NA,NA
WWB,Juvenile Pond Touchet,INT,Instream Remote Detection System,2020-07-14T00:00:00Z,2021-08-02T11:00:00Z,120,509.035.087,631,"c(-117.975088, 46.313717)",NA,NA,NA,NA,NA
WWB,Juvenile Pond Touchet,INT,Instream Remote Detection System,2020-07-14T00:00:00Z,2021-08-02T11:00:00Z,120,509.035.087,631,"c(-117.975088, 46.313717)",NA,NA,NA,NA,NA
WWB,Juvenile Pond Touchet,INT,Instream Remote Detection System,2021-08-02T11:00:00Z,2022-10-07T00:00:00Z,130,509.035.087,631,"c(-117.975088, 46.313717)",NA,NA,NA,NA,NA
WWB,Juvenile Pond Touchet,INT,Instream Remote Detection System,2021-08-02T11:00:00Z,2022-10-07T00:00:00Z,130,509.035.087,631,"c(-117.975088, 46.313717)",NA,NA,NA,NA,NA
WWB,Juvenile Pond Touchet,INT,Instream Remote Detection System,2021-08-02T11:00:00Z,2022-10-07T00:00:00Z,130,509.035.087,631,"c(-117.975088, 46.313717)",NA,NA,NA,NA,NA
WWB,Juvenile Pond Touchet,INT,Instream Remote Detection System,2021-08-02T11:00:00Z,2022-10-07T00:00:00Z,130,509.035.087,631,"c(-117.975088, 46.313717)",NA,NA,NA,NA,NA
WWB,Juvenile Pond Touchet,INT,Instream Remote Detection System,2022-10-07T00:00:00Z,NA,140,509.035.087,631,"c(-117.975088, 46.313717)",NA,NA,NA,NA,NA
WWB,Juvenile Pond Touchet,INT,Instream Remote Detection System,2022-10-07T00:00:00Z,NA,140,509.035.087,631,"c(-117.975088, 46.313717)",NA,NA,NA,NA,NA
WWB,Juvenile Pond Touchet,INT,Instream Remote Detection System,2022-10-07T00:00:00Z,NA,140,509.035.087,631,"c(-117.975088, 46.313717)",NA,NA,NA,NA,NA
WWB,Juvenile Pond Touchet,INT,Instream Remote Detection System,2022-10-07T00:00:00Z,NA,140,509.035.087,631,"c(-117.975088, 46.313717)",NA,NA,NA,NA,NA
WWB,Juvenile Pond Touchet,INT,Instream Remote Detection System,2022-10-07T00:00:00Z,NA,140,509.035.087,631,"c(-117.975088, 46.313717)",NA,NA,NA,NA,NA
WWB,Juvenile Pond Touchet,INT,Instream Remote Detection System,2022-10-07T00:00:00Z,NA,140,509.035.087,631,"c(-117.975088, 46.313717)",NA,NA,NA,NA,NA
WWB,"Kiwanis Camp Bridge, Mill C",INT,Instream Remote Detection System,2005-04-16T00:00:00Z,2011-04-01T00:00:00Z,100,509.054.035,598,"c(-118.113805, 45.998915)",NA,NA,NA,NA,NA
WWB,"Kiwanis Camp Bridge, Mill C",INT,Instream Remote Detection System,2005-04-16T00:00:00Z,2011-04-01T00:00:00Z,100,509.054.035,598,"c(-118.113805, 45.998915)",NA,NA,NA,NA,NA
WWB,"Kiwanis Camp Bridge, Mill C",INT,Instream Remote Detection System,2005-04-16T00:00:00Z,2011-04-01T00:00:00Z,100,509.054.035,598,"c(-118.113805, 45.998915)",NA,NA,NA,NA,NA
WWB,"Kiwanis Camp Bridge, Mill C",INT,Instream Remote Detection System,2005-04-16T00:00:00Z,2011-04-01T00:00:00Z,100,509.054.035,598,"c(-118.113805, 45.998915)",NA,NA,NA,NA,NA
WWB,"Kiwanis Camp Bridge, Mill C",INT,Instream Remote Detection System,2005-04-16T00:00:00Z,2011-04-01T00:00:00Z,100,509.054.035,598,"c(-118.113805, 45.998915)",NA,NA,NA,NA,NA
KLR,Klickitat Riv. Floating Array,INT,Instream Remote Detection System,2017-04-17T00:00:00Z,NA,100,290.005,295,"c(-121.255137, 45.720309)",NA,NA,NA,NA,NA
KLR,Klickitat Riv. Floating Array,INT,Instream Remote Detection System,2017-04-17T00:00:00Z,NA,100,290.005,295,"c(-121.255137, 45.720309)",NA,NA,NA,NA,NA
KLR,Klickitat Riv. Floating Array,INT,Instream Remote Detection System,2017-04-17T00:00:00Z,NA,100,290.005,295,"c(-121.255137, 45.720309)",NA,NA,NA,NA,NA
KLR,Klickitat Riv. Floating Array,INT,Instream Remote Detection System,2017-04-17T00:00:00Z,NA,100,290.005,295,"c(-121.255137, 45.720309)",NA,NA,NA,NA,NA
KLR,Klickitat Riv. Floating Array,INT,Instream Remote Detection System,2017-04-17T00:00:00Z,NA,100,290.005,295,"c(-121.255137, 45.720309)",NA,NA,NA,NA,NA
KLR,Klickitat Riv. Floating Array,INT,Instream Remote Detection System,2017-04-17T00:00:00Z,NA,100,290.005,295,"c(-121.255137, 45.720309)",NA,NA,NA,NA,NA
